NAME	CMC	END	LYM	SMC	MAC	RBC	ADI
FLNC	10318.000000000002	2365.999999999999	3.0	12293.999999999985	20.000000000000004	1.0	3763.5
FLRT2	1914.999999999999	2413.0	2.0	1207.9999999999998	44.0	1.0	431.0000000000001
FN1	88584.99999999997	66767.50000000006	49.00000000000001	834252.0000000001	820.4999999999998	33.0	156740.49999999988
FNDC4	108.00000000000004	340.4999999999998	1.0	319.4999999999999	2.0	1.0	1987.5
FOLR2	1.0	1.0	4.0	1.0	285.99999999999994	1.0	1.0
FOXC2	70.0	473.99999999999983	1.0	103.0	1.5	1.0	101.99999999999997
FOXF2	3.0	1.0	1.0	337.0000000000001	1.0	1.0	14.999999999999998
FPR1	1.0	2.0	13.0	2.0	3600.5000000000005	8.999999999999998	6.5
FPR2	1.0	1.0	5.000000000000001	1.0	770.5	1.0	1.0
FPR3	5.000000000000001	1.0	2.0	1.0	1351.5000000000005	1.0	6.0
FRAS1	4767.000000000002	197.99999999999986	4.0	99.00000000000003	2.0	1.0	152.99999999999997
FREM2	2677.000000000002	1.0	1.0	1.0	1.0	1.0	5.000000000000001
FST	333.99999999999994	196.0	4.0	5250.0	6.0	1.0	414.00000000000006
FSTL1	12155.999999999993	15513.0	6.0	58501.0	18.999999999999996	1.0	78203.5
FXYD6	2317.000000000002	28.5	3.0	1.0	256.50000000000006	1.0	3.0
FZD4	776.0000000000006	4318.0	7.0	1637.9999999999995	13.999999999999996	1.0	17807.499999999993
GALNT5	232.99999999999991	1.0	2.0	3712.999999999999	2.0	4469.000000000002	626.5000000000002
GATA1	2.0	2.0	4.0	1.0	1.0	14515.999999999989	1.0
GATA4	2817.9999999999986	1.0	1.0	16.0	2.0	1.0	1.0
GATA6	1260.9999999999998	259.0	2.0	639.4999999999999	3.0	1.0	76.99999999999999
GATA6-AS1	487.99999999999955	14.5	1.0	20.000000000000004	1.0	1.0	6.5
GHR	108.00000000000004	18.999999999999996	1.0	55.0	2.0	1.0	1112.499999999999
GJA1	2758.0000000000014	4813.500000000002	1.0	12478.500000000004	6.0	1.0	5585.499999999998
GNG11	93.99999999999996	6370.499999999999	8.999999999999998	941.0000000000001	12.500000000000002	1.0	1040.0
GNG12	2806.999999999998	4585.0	2.0	8382.5	32.5	1.0	10466.500000000004
GPC3	2768.999999999999	1.0	3.0	1.0	7.0	1.0	107.00000000000004
GPC6	2750.9999999999986	2.0	1.0	1980.499999999999	3.0	57.99999999999999	3320.000000000002
GPD1	21.000000000000007	2.0	15.5	3.0	19.5	1.0	77363.99999999997
GPNMB	38.999999999999986	9.999999999999998	4.0	3008.5000000000005	2534.0000000000005	1.0	1867.0000000000005
GPR15	1.0	1.0	119.49999999999994	1.0	1.0	8.999999999999998	1.0
GPR171	3.0	1.0	216.00000000000003	1.0	5.000000000000001	1.0	1.0
GPR174	1.0	1.0	330.00000000000006	1.0	4.0	1.0	1.0
GPR176	230.00000000000009	734.5	2.0	7673.499999999997	8.0	138.99999999999994	1124.5
GPR4	4.0	360.49999999999983	1.0	109.0	1.0	1.0	2.0
GPR84	2.0	1.0	5.000000000000001	2.0	511.5000000000001	1.0	2.0
GPX8	1468.0000000000005	1382.0000000000002	1.0	4440.5	6.0	1.0	4835.5
GRAP2	5.000000000000001	2.0	1190.499999999999	2.0	12.000000000000004	2499.000000000001	4.5
GREM1	68.00000000000003	7.0	2.0	72654.50000000006	85.5	1.0	1513.5
GYG2	840.9999999999997	3.0	1.0	222.99999999999994	2.0	1.0	3538.499999999999
GYPA	1.0	1.0	1.0	1.0	1.0	79713.00000000013	1.0
GYPB	1.0	1.0	1.0	1.0	1.0	69074.9999999999	1.0
GYPC	448.9999999999998	97.0	1649.9999999999995	716.0000000000005	1100.0000000000002	707691.9999999991	4192.0
GYPE	2.0	3.0	22.0	23.0	3.0	12491.999999999995	65.5
GZMB	2.0	2.0	309.5000000000001	1.0	8.999999999999998	1.0	2.0
GZMH	1.0	2.0	153.5	1.0	3.0	1.0	1.0
H19	5524.999999999996	3.0	1.0	5.5	6.0	8.999999999999998	17295.999999999996
HAS2	465.99999999999983	9.999999999999998	1.0	1858.999999999999	2.0	1.0	1800.4999999999995
HBA1	1.0	2.0	26.499999999999993	1.0	4.0	141713.99999999983	4.5
HBA2	1.0	2.0	35.5	2.0	5.000000000000001	728839.9999999997	5.000000000000001
HBB	1.0	2.0	43.0	1.0	5.000000000000001	26672.000000000015	2.0
HBG1	1.0	2.0	2.0	1.0	2.0	10152.000000000013	2.0
HBG2	6.0	3.0	5.000000000000001	4.0	3.0	3631.0	4.0
HBM	1.0	1.0	1.0	1.0	1.0	10191.000000000007	1.0
HBQ1	3.0	2.0	2.0	2.0	1.0	3541.0000000000005	4.0
HCK	2.0	2.0	127.49999999999999	1.0	13691.000000000011	8.999999999999998	1.0
HCN4	2854.0000000000023	1.0	1.0	1.0	1.0	1.0	8.0
HEMGN	1.0	2.0	18.999999999999996	1.0	1.0	531448.999999999	1.0
HEPH	3183.9999999999977	11.500000000000004	2.0	1569.4999999999989	4.0	1.0	943.0
HHIP	76.99999999999999	11989.499999999996	2.0	193.0	2.0	1.0	27.999999999999993
HHIP-AS1	23.000000000000004	1367.4999999999995	2.0	66.0	1.0	1.0	17.0
HIST1H2BM	3.0	2.0	3.0	7.0	2.0	1840.0000000000007	3.0
HK3	1.0	2.0	26.999999999999993	1.0	9651.999999999993	8.999999999999998	1.0
HLA-DRA	1.0	2.0	4924.0	1.0	26354.000000000007	43.0	1.0
HMGA2	4771.999999999998	1602.000000000001	3.0	2765.0	11.000000000000004	223.99999999999994	526.0000000000001
HOOK1	1001.0000000000007	2.0	347.9999999999997	1.0	3.0	1703.0000000000005	5.000000000000001
HRASLS5	2.0	1.0	3.0	1.0	1.0	43.0	1744.0
HRC	946.0000000000006	1.0	1.0	2.0	2.0	1.0	2.0
HS6ST2	570.0000000000003	17.999999999999996	2.0	1.0	2.0	1.0	5.000000000000001
HSPB7	8573.999999999998	1.0	2.0	275.50000000000006	12.000000000000004	1.0	307.5
HSPB8	1169.000000000001	205.99999999999994	1.0	777.9999999999995	2.0	1.0	1927.4999999999995
HSPG2	4948.000000000002	47281.000000000015	117.00000000000001	9584.999999999998	75.00000000000003	25.00000000000001	16427.999999999978
HTRA1	1644.0000000000005	1440.5000000000005	2.0	3084.499999999998	152.00000000000006	1.0	13519.500000000011
ICOS	1.0	1.0	248.50000000000003	1.0	4.0	1.0	1.0
IFI30	39.999999999999986	35.5	791.4999999999997	415.5000000000001	65026.00000000004	25.00000000000001	209.49999999999994
IFIT1B	3.0	2.0	1.0	2.0	5.000000000000001	46474.000000000065	2.0
IGF2	12132.99999999999	189.5	2.0	256.4999999999999	7.0	921.0000000000006	410.5
IGF2BP1	4292.0	1139.9999999999993	2.0	301.5	5.000000000000001	1.0	676.5000000000002
IGFBP3	921.0000000000006	133.50000000000006	16.999999999999996	24488.499999999985	5.000000000000001	1.0	5484.999999999998
IGFBP5	3969.000000000002	10.5	1.0	42691.000000000015	3.0	1.0	53458.00000000003
IGFBP6	117.00000000000001	86.49999999999999	3.0	4184.500000000001	20.000000000000004	1.0	1350.9999999999995
IGHA1	1.0	1.0	350.49999999999983	1.0	8.0	1.0	3.0
IGHA2	1.0	1.0	112.99999999999994	1.0	3.0	1.0	1.0
IGHD	1.0	2.0	227.9999999999999	1.0	4.0	1.0	1.0
IGHG1	1.0	1.0	256.50000000000006	1.0	5.000000000000001	1.0	1.0
IGHG2	1.0	1.0	165.5	1.0	4.0	1.0	1.0
IGHG3	1.0	1.0	111.99999999999997	1.0	3.0	1.0	1.0
IGHM	1.0	2.0	2505.000000000001	1.0	23.000000000000004	16.999999999999996	1.0
IGKC	3.0	2.0	860.0000000000001	1.0	20.000000000000004	22.0	1.0
IGLC1	1.0	2.0	118.49999999999999	1.0	3.0	1.0	1.0
IGLC2	1.0	2.0	235.5	1.0	4.5	1.0	1.0
IGLC3	1.0	2.0	155.0	1.0	3.5	1.0	1.0
IGLL5	1.0	2.0	135.5	1.0	3.0	1.0	1.0
IGSF3	3591.000000000002	43.0	9.999999999999998	13.999999999999996	25.999999999999993	8.999999999999998	16.999999999999996
IGSF6	21.000000000000007	4.0	41.0	8.999999999999998	6395.0	8.999999999999998	8.0
IKZF1	8.999999999999998	2.0	10049.999999999996	1.0	3907.000000000001	4804.999999999996	1.0
IKZF3	5.000000000000001	2.0	6085.499999999999	1.0	16.999999999999996	8.999999999999998	2.0
IL17RD	1008.9999999999991	47.5	1.0	141.0	4.0	1.0	84.49999999999999
IL1RL1	8.999999999999998	3799.0	7.0	5.000000000000001	4.0	1.0	3.0
IL1RN	2.0	2.0	20.000000000000004	3.5	6695.999999999998	1.0	3.0
IL24	2.0	2.0	1080.9999999999995	18.499999999999996	34.0	1.0	1.0
IL2RA	1.0	1.0	731.0000000000001	1.0	20.500000000000007	1.0	1.0
IL2RB	16.0	2.0	2190.5	7.5	17.999999999999996	8.999999999999998	4.0
IL2RG	3.0	2.0	7509.000000000005	1.0	2563.5	1.0	1.0
INHBA	1430.0000000000007	842.0	5.000000000000001	7459.000000000005	54.500000000000014	1.0	765.9999999999998
IRF4	11.000000000000004	2.0	3094.5	1.0	168.49999999999997	1.0	7.5
ISLR	23.000000000000004	1.0	1.0	918.9999999999993	2.0	1.0	1418.999999999999
ISPD	86.99999999999997	37.99999999999999	15.5	64.5	9.999999999999998	31656.00000000002	166.50000000000003
ITGAL	2.0	2.0	7638.499999999996	3.5	5493.499999999999	25.00000000000001	14.5
ITGAM	2.0	2.0	691.9999999999998	1.0	10796.5	8.999999999999998	3.0
ITGAX	2.0	27.999999999999993	632.0	4.0	22533.500000000007	11.000000000000004	1.0
ITGB2	6.0	8.0	7961.999999999999	4.0	61967.0	105.00000000000004	15.5
ITGB7	12.000000000000004	5.000000000000001	5339.5	20.5	624.5	8.999999999999998	40.49999999999999
ITGBL1	8.0	93.99999999999996	1.0	2917.9999999999995	4.0	1.0	5568.999999999998
ITIH5	22.0	1.0	1.0	4.5	3.0	1.0	4474.500000000001
ITK	4.0	2.0	1708.0000000000005	1.0	15.000000000000002	16.999999999999996	1.0
ITLN1	9.999999999999998	2.0	1.0	1.0	5.000000000000001	2580.9999999999995	1.0
ITM2A	141.99999999999991	58.99999999999999	1107.0000000000005	2.5	8.999999999999998	16.999999999999996	1.0
JAKMIP1	4.0	1.0	107.50000000000003	1.0	1.0	1.0	1.0
JCHAIN	2.0	2.0	260.9999999999998	10.0	5.5	8.999999999999998	4.0
JPH1	605.9999999999995	13.0	1.0	3.0	2.0	1.0	4.0
JPH2	1236.0	1.0	1.0	44.000000000000014	2.0	1.0	91.99999999999997
KCNA3	1.0	1.0	888.0	2.0	33.5	1.0	1.0
KCNE3	6.0	14.5	8.0	21.000000000000007	1774.499999999999	8.999999999999998	177.5
KCNK2	5.000000000000001	1.0	1.0	621.0	1.0	1.0	519.9999999999997
KCNK3	141.99999999999991	1.5	1.0	3.0	1.0	1.0	914.4999999999998
KDR	830.0	6507.0	1.0	53.0	3.5	1.0	16.5
KEL	128.0	2.0	6.0	4.0	21.500000000000004	5282.999999999999	4.5
KIAA1462	869.0000000000001	2104.500000000001	3.0	1194.0	5.000000000000001	1.0	361.99999999999994
KIF14	358.0	396.50000000000006	49.999999999999986	205.0	27.999999999999993	55018.00000000004	22.5
KIF15	305.9999999999999	324.4999999999999	79.99999999999997	132.50000000000006	25.5	40794.00000000003	43.0
KIRREL	2716.0000000000014	1410.0	1.0	6657.500000000002	4.0	1.0	5439.500000000002
KLF1	2.0	2.0	3.0	1.0	8.999999999999998	11374.000000000004	1.5
KLHL4	629.0000000000003	486.0	2.0	25.00000000000001	2.0	1.0	16.999999999999996
KLRB1	3.0	1.5	230.00000000000009	1.0	5.000000000000001	386.99999999999994	1.0
KRT1	1.0	1.0	5.000000000000001	1.0	1.0	30212.000000000015	1.0
KRT19	2501.9999999999986	131.5	1.0	209.99999999999994	3.0	1.0	136.0
KRT8	9393.000000000002	587.0000000000002	15.000000000000002	1012.9999999999998	27.499999999999993	1.0	222.9999999999999
KRT8P3	1330.0000000000005	18.999999999999996	2.0	74.50000000000003	6.0	1.0	42.50000000000001
LA16c-390H2.4	7.0	5.000000000000001	206.49999999999994	1.0	4.0	1.0	3.0
LAD1	741.9999999999995	1.0	2.0	1.5	7.0	1.0	5.000000000000001
LAMA1	1029.9999999999998	3.0	1.0	1358.0000000000005	8.999999999999998	1.0	203.00000000000003
LAMA4	1541.9999999999989	11180.0	1.0	18982.49999999999	3.0	1.0	25912.499999999993
LAMB1	8004.999999999995	16528.499999999993	24.0	23974.999999999996	83.99999999999997	1.0	23399.5
LAX1	1.0	2.0	641.4999999999995	1.0	8.5	1.0	4.0
LCK	3.0	2.0	2961.499999999999	1.0	8.0	8.999999999999998	1.0
LDB2	101.99999999999997	1363.000000000001	3.0	424.0000000000001	2.0	1.0	378.9999999999999
LDB3	6962.999999999997	1.0	5.000000000000001	14.5	2.0	89.0	29.999999999999993
LEF1	602.9999999999998	3.0	1526.9999999999993	6.5	9.999999999999998	80.99999999999997	8.5
LGALS12	1.0	1.0	2.0	1.0	23.5	1.0	14912.999999999993
LILRA1	1.0	2.0	13.0	1.0	1349.9999999999998	1.0	1.0
LILRA2	1.0	2.0	26.999999999999993	1.0	2766.499999999999	1.0	1.0
LILRA5	1.0	2.0	8.0	1.0	2766.999999999998	1.0	1.0
LILRA6	3.0	3.5	17.999999999999996	2.5	3672.500000000001	1.0	4.0
LILRB1	1.0	2.0	310.0000000000001	1.0	3956.5000000000014	1.0	1.0
LILRB2	1.0	2.0	67.5	1.0	10261.499999999993	8.999999999999998	1.0
LILRB3	8.0	8.999999999999998	57.50000000000001	8.0	5771.499999999999	1.0	13.499999999999998
LILRB4	1.0	2.0	30.999999999999993	1.0	3282.000000000001	1.0	1.0
LILRB5	2.0	1.0	13.999999999999996	1.0	811.0000000000002	1.0	2.0
LINC00704	1.0	318.0	1.0	19.5	1.0	1.0	5.000000000000001
LINC00861	2.0	1.0	335.9999999999999	1.0	6.5	1.0	1.0
LINC01215	1.0	8.999999999999998	945.0000000000003	1.0	21.000000000000007	1.0	1.0
LINGO1	368.99999999999994	4.0	1.0	1.5	3.0	1.0	13.500000000000004
LIPG	92.99999999999997	1023.4999999999999	2.0	930.5000000000005	6.0	1.0	122.00000000000003
LOX	701.0000000000001	1411.4999999999995	9.999999999999998	31322.499999999996	16.0	1.0	4378.0
LPAR1	111.99999999999997	13.499999999999998	3.0	7395.500000000004	458.9999999999999	1.0	3209.9999999999986
LPL	50.999999999999986	3.5	3.5	1.0	371.9999999999997	1.0	80822.49999999993
LRRC10	911.9999999999998	1.0	1.0	1.0	1.0	1.0	1.0
LRRC15	11.000000000000004	2.0	1.0	1027.5000000000002	1.0	1.0	8.999999999999998
LRRC25	2.0	2.0	30.999999999999993	1.0	4087.499999999998	1.0	1.0
LRRN4CL	6.0	1.0	1.0	85.50000000000001	2.0	1.0	1558.9999999999995
LST1	4.0	16.5	212.9999999999999	2.0	6695.000000000004	1.0	1.0
LTA	3.0	4.0	452.99999999999983	1.0	12.000000000000004	1.0	1.0
LTB	8.0	28.499999999999993	4403.999999999998	2.0	231.5000000000001	1.0	3.0
LTBP1	6847.999999999998	2847.0000000000005	8.0	16522.5	5.000000000000001	11279.999999999996	3639.499999999998
LUM	562.0000000000002	8.999999999999998	1.0	2811.4999999999986	4.0	1.0	2523.0
LY9	1.0	2.0	1261.9999999999998	1.0	85.49999999999997	1043.0	1.0
LYZ	4.0	3.5	203.99999999999994	1.0	71920.50000000006	179.0	3.5
MAFB	47.00000000000001	160.99999999999997	24.0	8.999999999999998	7299.499999999996	8.999999999999998	377.99999999999994
MAL	3.0	1.0	246.49999999999994	1.0	2.0	328.0	1.0
MALL	18.999999999999996	1261.999999999999	2.0	57.00000000000002	5.000000000000001	1.0	63.50000000000002
MAP1B	6333.000000000001	5381.499999999999	13.0	15227.0	9.999999999999998	1.0	7742.000000000004
MAP4K1	13.999999999999996	5.000000000000001	2728.000000000001	4.0	88.5	1.0	16.5
MAPK4	549.0000000000001	1.0	1.0	1.0	1.0	1.0	7.0
MARCO	1.0	1.0	2.0	1.0	567.0	1.0	129.99999999999994
MASP1	532.0000000000005	5.000000000000001	1.0	1327.9999999999998	2.0	1.0	170.0
MB	867.0000000000007	1.0	1.0	1.0	1.0	1.0	8.999999999999998
MBNL3	138.99999999999994	131.99999999999994	1470.5000000000005	50.499999999999986	407.9999999999999	470090.9999999997	279.99999999999994
MBOAT2	1520.9999999999989	359.5000000000001	53.5	1492.0	298.99999999999994	404793.9999999994	739.4999999999995
MCAM	478.9999999999999	17582.499999999985	41.0	243.5	22.5	1.0	15077.499999999989
MECOM	217.99999999999994	1886.5	2.0	594.4999999999995	3.5	1.0	249.49999999999997
MEFV	2.0	2.0	13.999999999999996	1.0	770.9999999999998	11.000000000000004	5.000000000000001
MEG3	2.0	3642.500000000001	5.000000000000001	10754.499999999996	8.0	1.0	1445.5000000000005
MFAP5	32.0	5.000000000000001	3.0	1873.999999999999	13.999999999999996	1.0	5872.999999999997
MFRP	22.0	634.0	1.0	173.0	2.0	1.0	187.0
MID1	2341.999999999998	518.0000000000003	4.0	866.9999999999995	4.0	121.00000000000009	1550.999999999999
MIR100HG	1815.9999999999989	379.0	1.0	3507.0000000000005	4.0	1.0	1956.9999999999986
MME	250.0	394.9999999999998	17.999999999999996	4559.000000000001	238.9999999999999	1.0	57363.500000000015
MMP1	32.0	13963.499999999996	2.0	6510.999999999996	5.000000000000001	1.0	11.000000000000004
MMP10	8.999999999999998	422.9999999999999	1.0	24.5	2.0	1.0	2.0
MMP2	3362.0000000000005	8931.0	2.0	53306.00000000003	74.50000000000003	1.0	15272.999999999995
MMP3	4.0	4.0	1.0	326.4999999999998	1.0	1.0	1.0
MMP9	8.999999999999998	2.0	15.000000000000002	2.5	13257.0	1.0	3.0
MMRN1	6.0	17746.500000000007	22.0	1.0	1.0	16.999999999999996	1.0
MMRN2	42.000000000000014	3900.999999999998	16.999999999999996	50.999999999999986	25.999999999999993	1.0	155.5
MNDA	1.0	2.0	54.00000000000002	1.0	8385.499999999996	25.00000000000001	1.0
MORC3	819.9999999999997	838.9999999999998	1951.4999999999989	903.0000000000007	2180.5000000000005	883847.0	1214.5000000000005
MPDZ	3328.000000000001	1610.4999999999995	1.0	1821.4999999999995	3.0	1.0	1844.5000000000005
MPEG1	2.0	2.0	340.4999999999998	1.0	16295.999999999998	11.000000000000004	6.0
MRC1	3.0	8.999999999999998	6.0	1.0	931.5000000000003	32.0	3.0
MS4A1	1.0	2.0	913.4999999999997	1.0	9.499999999999998	1.0	1.0
MS4A4A	1.0	1.0	3.5	1.0	773.5000000000002	1.0	1.0
MS4A6A	2.0	33.5	17.999999999999996	1.0	4001.000000000001	1.0	1.0
MS4A7	1.0	2.0	52.000000000000014	1.0	3386.999999999998	11.000000000000004	4.0
MSI1	259.00000000000017	1.0	1.0	1.0	2.0	1.0	5.000000000000001
MSR1	2.0	13.999999999999996	5.000000000000001	26.5	1752.0	11.000000000000004	45.0
MUM1L1	683.0000000000006	1.0	1.0	2.0	1.0	1.0	51.499999999999986
MXRA5	536.0000000000006	1.0	1.0	858.5	2.0	1.0	639.0
MYCT1	21.000000000000007	3024.999999999998	2.0	463.0	1.0	8.999999999999998	2.0
MYH6	46452.99999999998	1.0	1.0	1.0	1.0	1.0	1.0
MYH7	19176.99999999999	1.0	1.0	1.0	2.0	1.0	1.0
MYL3	4054.9999999999986	1.0	1.0	1.0	1.0	1.0	42.0
MYL4	10902.000000000002	17.499999999999996	2.0	3.0	2.0	8606.999999999996	33.0
MYL7	25297.000000000025	1.0	1.0	1.0	1.0	1.0	1.0
MYLK3	2785.9999999999973	2.0	5.000000000000001	4.0	19.5	1.0	17.999999999999996
MYO1G	4.0	2.0	6029.499999999996	2.0	4540.499999999998	8.999999999999998	5.5
MYOCD	2600.9999999999986	1.0	1.0	1022.5000000000002	1.5	1.0	11.000000000000004
MYOZ2	1475.0	5.000000000000001	2.0	16.5	2.0	1.0	13.999999999999996
MZB1	3.0	2.0	244.5	1.0	2.0	1.0	1.0
NAV3	296.9999999999998	778.4999999999997	1.0	2358.999999999998	9.999999999999998	1.0	2815.499999999999
NCF1	1.0	2.0	458.9999999999998	2.0	7044.9999999999945	1.0	3.0
NCF2	12.000000000000004	5.000000000000001	348.9999999999997	29.0	24310.999999999985	16.999999999999996	11.000000000000004
NCR3	1.0	2.0	245.5000000000001	1.0	16.999999999999996	1.0	1.0
NEBL	19498.999999999985	31.0	6.0	4.0	3.0	8.999999999999998	38.0
NEIL3	111.99999999999997	92.5	20.000000000000004	79.5	11.000000000000004	144636.00000000015	18.499999999999996
NELL2	111.00000000000001	1.5	283.0000000000001	1.0	4.0	57.99999999999999	5.000000000000001
NES	4897.0	4660.999999999999	2.0	2283.4999999999995	46.00000000000001	1.0	160.49999999999994
NFAM1	12.000000000000004	2.0	33.99999999999999	1.0	7334.499999999996	1.0	6.5
NFE2	17.999999999999996	2.0	9.999999999999998	8.0	84.0	37130.000000000015	9.499999999999998
NFIB	1651.0	2397.000000000002	2.0	1968.4999999999995	2.0	1.0	987.9999999999995
NLRC3	30.000000000000004	72.99999999999997	2460.5	18.499999999999996	27.999999999999993	25.00000000000001	29.5
NNMT	12.000000000000004	1337.5	2.0	4541.500000000002	4.0	1.0	3584.000000000001
NOVA2	57.00000000000002	673.9999999999999	2.0	50.49999999999999	2.0	1.0	2.0
NOX4	46.00000000000001	391.4999999999998	1.0	191.99999999999994	1.0	1.0	34.0
NPL	49.00000000000001	22.5	86.0	24.000000000000007	6371.9999999999945	13536.0	43.0
NPNT	2712.0	2.0	2.0	2.0	2.0	1.0	13.499999999999998
NPPB	795.9999999999994	1.0	1.0	5.0	2.0	1.0	2.0
NPR3	169.0	6.0	5.000000000000001	3385.5000000000005	4.0	89.0	895.4999999999999
NR2F2	543.9999999999999	3938.4999999999995	1.0	2925.0	2.0	1.0	1015.4999999999998
NRXN3	98.99999999999999	28.499999999999993	2.0	266.4999999999999	2.0	3663.0000000000005	216.0
NTN4	191.0	2205.5	4.0	3758.499999999999	2.0	1.0	1212.499999999999
NUP210	860.0000000000007	14.5	8223.500000000002	4.0	1139.9999999999998	256.0	8.5
NUP62CL	66.0	1.5	20.000000000000004	1.0	3.0	6036.999999999998	2.0
NUPR1	17.999999999999996	20.0	2.0	1081.5	168.0	1.0	5550.999999999999
OR2W3	5.000000000000001	1.0	3.0	3.0	5.000000000000001	8618.999999999993	1.5
OSBP2	396.99999999999983	152.50000000000006	56.00000000000002	44.5	25.999999999999993	42406.000000000044	104.5
OSCAR	6.0	3.0	13.0	26.999999999999993	3106.499999999999	1.0	8.999999999999998
P2RX5	8.999999999999998	7.0	1243.4999999999995	54.500000000000014	42.000000000000014	1.0	18.499999999999996
P2RY10	1.0	1.5	1173.5000000000002	1.0	8.999999999999998	1.0	1.0
P2RY13	2.0	1.5	7.0	1.0	532.0000000000002	1.0	3.0
P2RY8	1.0	2.0	3970.500000000001	1.0	514.0000000000001	8.999999999999998	1.0
PADI2	55.000000000000014	2.0	13.0	1.5	1077.5	1.0	5.000000000000001
PALMD	32.0	1593.999999999999	1.0	31.5	3.0	49.999999999999986	4517.000000000003
PAMR1	32.0	2.0	1.0	3284.0000000000005	2.0	1.0	1084.4999999999995
PAPPA	474.9999999999995	56.5	6.0	27049.000000000015	3.0	8.999999999999998	4589.500000000002
PAPPA-AS1	115.00000000000004	14.5	2.0	5378.5	2.0	1.0	972.9999999999999
PAQR9	12.000000000000004	1.0	1.0	2.0	1.0	5650.999999999995	7.0
PARP15	2.0	34.0	1983.4999999999995	4.0	144.00000000000003	188.00000000000003	9.999999999999998
PARVA	1822.9999999999998	2090.999999999999	3.0	5720.0	8.999999999999998	1.0	8963.0
PCAT19	2.0	435.0	2.0	2.0	1.0	1.0	1.0
PCDH1	90.0	2652.5	6.0	232.49999999999983	6.0	328.0	15.000000000000002
PCDH10	207.99999999999994	2587.9999999999995	1.0	1814.9999999999995	2.0	1.0	178.99999999999997
PCDH18	359.0	30.5	2.0	2630.999999999999	2.0	1.0	8690.5
PCDH7	3837.0000000000005	362.5	1.0	1158.5000000000002	2.0	1.0	1230.4999999999998
PCDHA1	819.9999999999997	27.999999999999993	1.0	13.499999999999998	2.0	1.0	76.50000000000001
PCDHA10	952.9999999999995	34.5	1.0	20.0	2.0	1.0	75.5
PCDHA11	911.9999999999998	28.999999999999996	1.0	12.000000000000004	2.0	1.0	69.49999999999997
PCDHA12	884.0000000000001	28.499999999999993	1.0	12.000000000000004	2.0	1.0	65.5
PCDHA13	806.0000000000001	28.499999999999993	1.0	11.000000000000004	2.0	1.0	65.99999999999999
PCDHA2	832.9999999999994	29.5	1.0	13.0	2.0	1.0	75.0
PCDHA3	834.0000000000006	30.999999999999993	1.0	16.999999999999996	2.0	1.0	74.49999999999997
PCDHA4	971.9999999999997	33.0	1.0	15.000000000000002	3.0	1.0	75.5
PCDHA5	844.0000000000002	27.999999999999993	1.0	12.000000000000004	2.0	1.0	63.50000000000001
PCDHA6	911.0000000000003	28.999999999999996	1.0	15.000000000000002	2.0	1.0	78.5
PCDHA7	823.0000000000002	30.5	1.0	21.0	2.0	1.0	78.0
PCDHA8	821.0000000000002	27.999999999999993	1.0	12.000000000000004	2.0	1.0	68.5
PCDHA9	847.9999999999998	28.999999999999996	1.0	12.500000000000002	3.0	1.0	67.99999999999997
PCDHAC1	868.0000000000007	27.999999999999993	1.0	12.000000000000004	2.0	1.0	90.0
PCDHAC2	953.9999999999995	48.5	1.0	13.499999999999998	2.0	1.0	72.50000000000001
PCED1B-AS1	3.0	2.0	1622.4999999999993	3.5	174.50000000000006	239.9999999999999	2.0
PCK1	1.0	1.0	1.0	1.0	1.0	11.000000000000004	6995.999999999996
PCOLCE2	86.99999999999997	2.0	2.0	72.0	23.5	1.0	3328.000000000001
PDE3A	583.0000000000002	813.4999999999999	1.0	237.9999999999999	3.0	1.0	598.5000000000002
PDGFRA	2752.9999999999986	30.999999999999993	2.0	12228.999999999995	30.5	1.0	4245.499999999999
PDGFRB	267.0000000000001	17.999999999999996	27.999999999999993	6202.499999999999	21.000000000000007	1.0	10335.499999999998
PDLIM3	2427.999999999999	138.00000000000003	2.0	359.0	2.0	1.0	17.999999999999996
PDZK1IP1	1.0	3.0	2.0	2.0	2.0	17783.999999999978	5.000000000000001
PDZRN3	1045.0	2.0	1.0	1404.5000000000005	2.0	1.0	2642.999999999999
PEAR1	240.99999999999991	2489.5000000000005	5.000000000000001	1762.5000000000011	6.5	25.00000000000001	236.49999999999994
PHOSPHO1	3.0	13.499999999999998	35.0	6.5	306.5	46059.00000000001	3.0
PKDCC	766.0	38.999999999999986	3.0	1042.5	3.5	324.99999999999983	2619.0
PKP2	4457.999999999997	51.0	9.999999999999998	8.5	25.999999999999993	1.0	428.0000000000002
PLA2G7	3.0	2.0	2.0	1.0	2041.4999999999995	1.0	3.0
PLBD1	134.00000000000006	5.000000000000001	22.0	6.5	5152.500000000003	8.999999999999998	98.00000000000001
PLCXD3	1252.9999999999995	2.0	1.0	3.5	1.0	1.0	2.5
PLEK	2.0	5.000000000000001	2041.4999999999986	2.0	20436.499999999996	16.999999999999996	5.000000000000001
PLIN1	6.0	2.0	8.0	4.0	3.0	1.0	40612.500000000015
PLIN4	30.999999999999993	11.500000000000004	35.99999999999999	24.500000000000007	78.5	1.0	124075.5
PLN	13388.000000000007	2.0	5.000000000000001	14.5	6.0	1.0	3.0
PLOD2	3023.0000000000005	4905.000000000002	3.0	8654.5	15.5	416.0000000000001	8391.5
PLS3	9826.000000000005	9261.999999999996	8.999999999999998	8177.499999999996	21.000000000000007	1.0	5893.500000000001
