InputSample	CMC	END	LYM	SMC	MAC	RBC	ADI	P-value	PearsonCorrelation	RMSE
GTEX-1B932-1226-SM-7PBYN.1	0.14455665050875546	0.1535000025677691	0	0.6954674767188759	0	0	0.0064758702045996175	0	0.6726477869334885	0.9940612414605949
GTEX-NPJ7-1326-SM-3MJHO.1	0.11912907264421972	0.1461163753850862	0	0.5712997005729987	0	0	0.16345485139769528	0	0.47440303589137295	0.9958233892467211
GTEX-15SHV-0726-SM-6PAMO.1	0.08965301185993027	0.12551686377604168	0	0.5594447934050291	0	0	0.225385330958999	0	0.6973889708232834	0.9937049808223157
GTEX-17F9Y-1426-SM-7IGOO.1	0.07844456949546333	0.13050019893168135	0	0.6268886811405058	0	0	0.16416655043234957	0	0.6963119256175119	0.9937280614078229
GTEX-18A7A-1126-SM-7LT8O.1	0.09938122194600053	0.14561719351461438	0	0.6923616486569215	0.001	0	0.06166897993890166	0	0.8999783775681585	0.9920673807654975
GTEX-1IDJD-0426-SM-CM2TO.1	0.061803369742360934	0.0836102746919927	0	0.3991781903025172	0.0001	0	0.45529301637113834	0	0.538139127821811	0.9939423765833966
GTEX-1LGOU-0426-SM-D3L8O.1	0.11957766946660936	0.14856275426978927	0	0.6540865994728634	0.0001	0	0.07770844764442345	0	0.8466471147478106	0.9927464181821882
GTEX-15RJ7-0526-SM-6PANP.1	0.07251507619946486	0.09027551477667628	0	0.4010128274770914	0.005502451546537516	0	0.43069413000023	0	0.48039406710830607	0.9947320991144606
GTEX-17HII-1126-SM-7IGOP.1	0.08511266711892261	0.13073562021605184	0	0.5889284283379805	0.003942405706966889	0	0.19128087862007812	0	0.6090319914314912	0.9945167688217009
GTEX-1I1GP-0726-SM-B2LVP.1	0.08932798576849021	0.15732137999892803	0	0.5747605229828326	0	0	0.17859011124974913	0	0.5744135007287959	0.9949448226427606
GTEX-1JMQJ-2526-SM-CY8HP.1	0.0357749481198115	0.12516938630303565	0.011047621112774521	0.5670484245341829	0.024877635656766334	0	0.23608198427342908	0.01	0.3893489782853842	0.9962575717089339
GTEX-1LVAN-1826-SM-CNPOP.1	0.12621777142773236	0.14852621534133617	0	0.6546427332150659	0.0020681308736302667	0	0.06854514914223532	0	0.7986172222323419	0.993167704469607
GTEX-13O61-0626-SM-5L3D1.1	0.09379829317220592	0.11793408531469464	0	0.5054934275381229	0	0	0.2827741939749765	0	0.5651498229379853	0.9946768811711536
GTEX-ZQG8-0626-SM-57WF3.1	0.05447192352802423	0.0814275541922268	0	0.34472238213694956	0.004662638934603547	0	0.5147155012081958	0	0.7862548570164659	0.9907943917292229
GTEX-Y8E4-0226-SM-4VBQ3.1	0.08142548783266408	0.1029078366917443	0	0.5303214393096415	0	0	0.2853452361659501	0	0.5913687383006202	0.9943186558753977
GTEX-131XG-0826-SM-5LZVS.1	0.043837605804641654	0.11156519961289443	0	0.4929891818581709	0.06810395031681504	0	0.28350406240747794	0	0.6849552298226501	0.9937638121944141
GTEX-YB5K-0426-SM-5LUA4.1	0.03179848832574673	0.09248339095703743	0.00120522688951264	0.3769164422706277	0.05474385105817815	0	0.44285260049889735	0	0.576932287412558	0.9937572457608699
GTEX-ZT9W-0426-SM-57WF4.1	0.05749515479506505	0.08977414991467687	0	0.3903754451500009	0	0	0.4623552501402573	0	0.47402357687303126	0.9945871572691174
GTEX-11I78-1026-SM-5HL74.1	0.053330427509209306	0.06398841266026917	0	0.3470988339731039	0	0	0.5355823258574176	0	0.5562090224919867	0.9931710981838374
GTEX-11ZUS-0526-SM-59884.1	0.08960144905777079	0.10250740133155983	0	0.47628445013225823	0	0	0.3316066994784111	0.03	0.31620032179099355	0.99669841840222
GTEX-ZVT2-0526-SM-5E455.1	0.07317871132715237	0.0865277220104546	0	0.37700839225445965	0.0016134720227647529	0	0.46167170238516864	0	0.503682422594916	0.9943139399095268
GTEX-11TT1-1526-SM-5EQKU.1	0.0995409576217191	0.11998581569162485	0	0.5445802197165476	0	0	0.23589300697010837	0	0.5639272246659099	0.9948301530000431
GTEX-Y3IK-0926-SM-51MQU.1	0.07825527157670377	0.11645415010493894	0	0.5310061040205349	0.02242941041231277	0	0.25185506388550954	0	0.6066513984743764	0.9944471874549087
GTEX-146FH-0926-SM-5SI96.1	0.09037013494197488	0.10559084678919968	0	0.49310447845529465	0.0001	0	0.31080946280847144	0	0.48567084505712055	0.9952333000112517
GTEX-12WSK-0726-SM-5LZUV.1	0.08471436387693033	0.12438650023048228	0	0.5279598086043787	0	0	0.2629393272882087	0	0.5627060769076743	0.9947419563026771
GTEX-13QBU-0126-SM-5LU3V.1	0.06850342084691087	0.08382738457062573	0	0.35671237306244247	0.00145910176835291	0	0.48949771975166806	0	0.5139775051581853	0.994028779849049
GTEX-13PL7-1826-SM-5IJDV.1	0.0944703476296693	0.12227577120275542	0	0.5193518026137556	0	0	0.26390207855381964	0	0.5821472454510458	0.9946043839335175
GTEX-Y5V6-0326-SM-4VBRW.1	0.08819673590825176	0.1264096504649441	0	0.5537069667611753	0.001597072192801399	0	0.23008957467282748	0	0.7403572974602078	0.9933416143300507
GTEX-11DXY-1126-SM-5987W.1	0.11754474522989114	0.1558616968026749	0	0.6642779753544198	0.007458014410532861	0	0.054857568202481444	0	0.5901949501671458	0.9948352035543848
GTEX-13VXT-1026-SM-5LU37.1	0.17602704768399702	0.07497918970251585	0	0.4303204698819118	0.0044068981075723835	0	0.31426639462400296	0.08	0.09367686332097774	0.998769286676784
GTEX-1445S-1126-SM-5QGOW.1	0.08972282131928631	0.14513897748325594	0	0.6298836997609736	0	0	0.13525450143648424	0	0.5703256223222116	0.9949045116074804
GTEX-ZDYS-0126-SM-5HL6X.1	0.04999934889128866	0.09174989478764593	0	0.381403557175203	0.006118773179921059	0	0.47072842596594144	0	0.6155766019503086	0.9930424445065493
GTEX-14C5O-1426-SM-5RQI8.1	0.11028386114384417	0.1655260432655795	0	0.7142419494112787	0	0	0.009948146179297585	0	0.7504242673090439	0.9932953753795634
GTEX-ZV7C-0426-SM-51MQY.1	0.05212278225131797	0.08851748646033773	0	0.37320851772876007	0	0	0.4861512135595842	0	0.506715148201852	0.9940942763174043
GTEX-13OVG-0726-SM-5IJBY.1	0.06109794770337701	0.12437656545228817	0	0.5255775975411795	0.026489495329987123	0	0.2624583939731681	0	0.6599471833719431	0.9939498683733354
GTEX-1A8G6-1726-SM-73KXZ.1	0.10117008811071981	0.14262164341629294	0	0.6586657975122949	0	0	0.09754247096069239	0	0.7895544901748562	0.9930914154315039
GTEX-1EN7A-0926-SM-7P8RZ.1	0.08900220670004107	0.1246665566266693	0	0.5807393681240245	0.007544027209808111	0	0.19804784133945713	0	0.6791282109632708	0.9939372444393877
GTEX-1F5PK-0426-SM-7RHHZ.1	0.04778588320837459	0.08556584251674401	0	0.35940789098735665	0.002561408352229351	0	0.5046789749352955	0	0.6986765581004846	0.9918442187477474
GTEX-1OKEX-0626-SM-E76PZ.1	0.07606544438203879	0.09180986720097425	0	0.40120612612972933	0	0	0.4309185622872576	0	0.5280417283965518	0.9942442932221529
GTEX-REY6-0926-SM-48FDA.1	0.07341616588116508	0.1185320162948811	0	0.4980533200889136	0	0	0.3099984977350403	0	0.5471174086983432	0.9946746618398354
GTEX-1122O-0426-SM-5H12G.1	0.12160161897594708	0.14938044099178086	0	0.646757448668806	0	0	0.08226049136346601	0	0.7544157471553772	0.9935254175590024
GTEX-11ONC-1126-SM-5GU6G.1	0.08238493542537208	0.14277613904331896	0	0.660209156475727	0	0	0.11462976905558196	0	0.41837562006553974	0.9960963657326508
GTEX-WRHU-1126-SM-4E3I1.1	0.09219153486413302	0.1424825320135454	0	0.6673213798313311	0	0	0.0980045532909905	0	0.701298874942384	0.9937622784586208
GTEX-RUSQ-0426-SM-47JWR.1	0.09272681686231948	0.16440091306752064	0	0.7061483088143035	0	0	0.03672396125585644	0	0.7855691345897732	0.9930056046036484
GTEX-R53T-0726-SM-48FCS.1	0.05793130589933045	0.0911011733763804	0	0.40626078712164043	0	0	0.4447067336026487	0	0.5913498528872911	0.993460272444722
GTEX-WEY5-0326-SM-4LMI7.1	0.041503900567391165	0.05517143764924604	0	0.3286704712936307	0.005614817134887621	0	0.5690393733548444	0	0.7082829242534509	0.9910715289012912
GTEX-UPIC-0326-SM-4IHJ9.1	0.13579205385601495	0.15108116407730054	0	0.6194085155161844	0	0	0.09371826655050007	0.02	0.3258592917576612	0.9970240744019657
GTEX-PSDG-0826-SM-48TCZ.1	0.14350362761309854	0.1495577130737873	0	0.6439482889996871	0	0	0.06299037031342705	0	0.5127053572353991	0.9955251884032821
GTEX-PWCY-0426-SM-48TCW.1	0.10350226729487982	0.11552246230480677	0	0.6576739133304921	0	0	0.12330135706982129	0	0.6609676355096823	0.9940393593499882
GTEX-VUSG-0626-SM-4KL1Z.1	0.09850891463077435	0.14237085459291482	0	0.6615351106931798	0	0	0.09758512008313093	0	0.7982712991793736	0.9929989224941094
GTEX-OIZF-3026-SM-7PC3D.1	0.07846219237948841	0.09517701409439006	0	0.48085204792152714	0.007013823985480488	0	0.33849492161911393	0	0.6157204878194251	0.9938949391946604
GTEX-1RDX4-1126-SM-E9U6E.1	0.054801587131659384	0.13783299863821716	0	0.5018811207911233	0	0	0.3054842934390001	0.03	0.2380774795668748	0.9974547250310549
GTEX-S32W-0526-SM-4AD6F.1	0.10812454618585012	0.1346644473991927	0	0.5800314688991485	0	0	0.1771795375158086	0	0.6521719779851368	0.9942857212571704
GTEX-1R9K4-1126-SM-E9J4G.1	0.11277674257241616	0.12462822624175955	0	0.483991376061725	0	0	0.27860365512409924	0.04	0.19520941294846963	0.9979235659770536
GTEX-1QPFJ-0826-SM-EYYXL.1	0.09836860039625074	0.13537495071650912	0	0.5483929662800875	0	0	0.21786348260715271	0	0.6084198034355255	0.9945599087853657
GTEX-T2YK-1126-SM-EVYAL.1	0.05761828281277122	0.13317157133349944	0	0.49030919007844337	0.0013090788029155136	0	0.31759187697237046	0.02	0.34771584288022833	0.9964508518247579
GTEX-ZG7Y-2326-SM-DO92L.1	0.06478868305438695	0.10308805889846911	0	0.450010597292174	0.0030200803179728833	0	0.379092580436997	0.03	0.2852237528222555	0.9968422875775368
GTEX-QV44-0726-SM-DKPON.1	0.20246647059890674	0.13989807584478978	0	0.5061062727192694	0	0	0.15152918083703398	0	0.4344118933059207	0.9964161354229475
GTEX-QEG5-1026-SM-DKPOO.1	0.062038685014415514	0.09328384115782323	0	0.4048907181745848	0.0003	0	0.43950133542173214	0	0.4749301693276541	0.994710748808134
GTEX-QLQ7-0326-SM-DHXIO.1	0.059872074237230566	0.12375553785104844	0	0.5309053310351858	0.008797112838256287	0	0.2766699440382789	0	0.7050292437802981	0.9933969970919514
GTEX-1EX96-2826-SM-7PBZQ.1	0.054179165253967106	0.15311261115226057	0.00970056439877513	0.557512843392401	0	0	0.22549481580259614	0.03	0.32027767947101354	0.9968972844983907
GTEX-1HC8U-0526-SM-9WYSQ.1	0.06061553524885048	0.08171871537145545	0	0.38315916517796933	0	0	0.47450658420172476	0	0.5290478557196268	0.9939213917533964
GTEX-15CHQ-1626-SM-6LLJR.1	0.12205148721599332	0.153731526401581	0	0.711591927052813	0	0	0.012579385454735859	0	0.6802979087687463	0.9938894340092767
GTEX-1HBPM-1126-SM-9YFL2.1	0.06773483294183273	0.15104907969917272	0	0.6322591453195695	0.02532340161541135	0	0.12363354042401377	0	0.616690714538663	0.9945932765521512
GTEX-OHPL-3026-SM-3MJGS.1	0.06901659269339787	0.09415789540806219	0	0.4098342429705061	0	0	0.4269912689280338	0	0.5638019127684164	0.9938897980900017
GTEX-15CHC-0526-SM-6EU23.1	0.08411482349524042	0.09603211787508316	0	0.3947454041725252	0	0	0.4251076544571512	0	0.4609652719622156	0.9949820550549417
GTEX-1CAMS-1226-SM-79393.1	0.1142655482362373	0.15911535647111094	0	0.7141884462133296	0.003544875175980543	0	0.008885773903341644	0	0.788251715905248	0.9929812783298761
GTEX-1GL5R-0226-SM-7SB93.1	0.04176073107240805	0.08555506227507577	0	0.36133503972510495	0.0004	0	0.5109840513991027	0	0.49603981455926954	0.9940398183406586
GTEX-1GMR3-0626-SM-9WYT3.1	0.12969550365065544	0.1483184975080508	0	0.696519356681475	0	0	0.025466642159818788	0	0.8172463454816582	0.9928267650260976
GTEX-1HFI7-0626-SM-ADEI3.1	0.04725408785022411	0.07156763340246172	0	0.33850775696686647	0.0006	0	0.5420309072361067	0	0.5031021937760176	0.9937540622697268
GTEX-14PJM-1026-SM-6ETZT.1	0.10001028290923371	0.1420446932441338	0	0.7082880289043548	0.0058191422250566125	0	0.04383785271722105	0	0.823854756013983	0.992644965552126
GTEX-1AX8Z-1426-SM-7939T.1	0.10624603389807154	0.12210553967987481	0	0.5100014511823956	0	0	0.2616469752396581	0	0.6925161928179178	0.9937262038732626
GTEX-1AYD5-0626-SM-7RHHT.1	0.06183801000744611	0.1274297910291048	0	0.5840693954919556	0.0324808136515135	0	0.19418198981998	0	0.7946646026736672	0.9930208442107084
GTEX-1H1ZS-0926-SM-ADEIT.1	0.14564006872851862	0.142010702706053	0	0.6573881811185827	0	0	0.05496104744684569	0	0.6391879354162584	0.9944638010170413
GTEX-1HSGN-1226-SM-CGQFT.1	0.12212148687031428	0.13298393164643477	0	0.5901497044437657	0.006579373337877409	0	0.14816550370160797	0	0.5004299465811937	0.9956012475499786
GTEX-14H4A-0526-SM-62LEU.1	0.09960888197853635	0.08840782404157026	0	0.3637886750770897	0	0	0.44819461890280377	0	0.44534188380374	0.9950497367743053
GTEX-1AYCT-0626-SM-7EPI5.1	0.021949065708256364	0.08120282323742581	0	0.3639816179204847	0.012385632678669531	0	0.5204808604551635	0.02	0.3550293700739385	0.9955656253910399
GTEX-1IDJH-1226-SM-E6CJU.1	0.12173739678886089	0.15222180749162217	0	0.726040795719517	0	0	0	0	0.8575799787583657	0.9923084327360747
GTEX-O5YV-0426-SM-3LK66.1	0.10824378151892504	0.145962121492262	0	0.6482438367106467	0.0024082650486123938	0	0.09514199522955395	0	0.6885872070363321	0.9940004087450267
GTEX-17GQL-0426-SM-7LG5V.1	0.07204244387550936	0.08046331576905641	0	0.3617295326410207	0.008926351415125508	0	0.47683835629928795	0	0.5166518491293293	0.9940958276153926
GTEX-1A8G7-2726-SM-7MGWV.1	0.06136309285569609	0.14139899056561625	0	0.5902373144770867	0.004054221851868747	0	0.20294638024973222	0	0.5084839681915978	0.9952960718995186
GTEX-1B8SG-0926-SM-73KV6.1	0.048293398720404654	0.10516177286628953	0.02319299639711162	0.5615345398136232	0.029014541033302674	0	0.23280275116926827	0	0.5690570808612619	0.9947765687979452
GTEX-1C6WA-1126-SM-7IGP6.1	0.1503163213478137	0.1040690574011149	0	0.4490597358831754	0	0	0.296554885367896	0.04	0.20039991565026022	0.997879777000797
GTEX-1EKGG-1026-SM-7RHG6.1	0.11405063228095444	0.15191997130175178	0	0.6567495256281355	0	0	0.0772798707891584	0	0.816641641944406	0.992973372345763
GTEX-1HCU7-1526-SM-CM2S6.1	0.0720920395866187	0.12913427161127602	0	0.5303102381407432	0.0019771814784816624	0	0.26648626918288043	0	0.3908399276467454	0.9961991087694408
GTEX-1JN1M-0926-SM-D4P2V.1	0.10363814513889943	0.15091873419783283	0	0.6719137750484219	0	0	0.07352934561484571	0	0.809076731246492	0.9929380324788778
GTEX-1OFPY-1126-SM-E8VNV.1	0.09250678145552958	0.15596097658532207	0	0.6483345890365606	0.0003	0	0.102918915562832	0	0.7589931198105861	0.9933977910098405
GTEX-14PJ4-1026-SM-6AJ97.1	0.08771371978694086	0.15542802840592262	0	0.66648442100859	0.002557943218541474	0	0.0878158875800051	0	0.8231357239719053	0.9928124727367771
GTEX-14XAO-1026-SM-6LLJ7.1	0.08199193270620037	0.12062984299406164	0	0.522497760470481	0.0018006771196289316	0	0.2730797867096281	0	0.6066305478864031	0.9943161189604486
GTEX-15SHU-1026-SM-6PAL7.1	0.0988209453754808	0.15558656267357746	0	0.6843750749377864	0.0034853198562222595	0	0.057732097156933136	0	0.8505146327047094	0.9925670489191956
GTEX-1A32A-1726-SM-731BW.1	0.08596153572902156	0.13888407028378727	0	0.6565092667925063	0	0	0.1186451271946848	0	0.7188442242388289	0.9935952443814564
GTEX-1H3NZ-0926-SM-9YFM7.1	0.12018537636400642	0.14794189960725304	0	0.6764518620267453	0	0	0.0554208620019952	0	0.7380236249045382	0.9935465849668709
GTEX-1IDJU-0826-SM-ARL87.1	0.06515386234106148	0.09118648884389276	0	0.36807726417350334	0	0	0.47558238464154234	0	0.5195268769055127	0.994056740415491
GTEX-15DDE-1226-SM-6PAN8.1	0.12625927027736364	0.1502324072770812	0	0.6209624085712986	0	0	0.10254591387425664	0	0.5430774198596132	0.9952874396315048
GTEX-18A66-1026-SM-731B8.1	0.09529655891610597	0.1591754099878669	0	0.7139672581834976	0.010555255540390131	0	0.02100551737213938	0	0.88362588915865	0.9921716433122908
GTEX-1AX9I-0926-SM-73KX8.1	0.07458091282691877	0.11576540518430464	0	0.5022790578944761	0	0	0.3073746240943004	0	0.3989845468598207	0.9960042637952464
GTEX-1B97J-0826-SM-7SB78.1	0.03451368534287088	0.08432138418199177	0	0.36307355940816183	0.0033375943003519266	0	0.5147537767666236	0.02	0.33961052043223316	0.9957705992135096
GTEX-1HBPH-0326-SM-CM2S8.1	0.10986187594714701	0.14823712937151307	0	0.6869848385808023	0	0	0.054916156100537517	0	0.645093853221418	0.994247679826309
GTEX-1HCVE-0926-SM-CGQEX.1	0.10089089700547353	0.15896974350192009	0	0.7044180088693917	0.0004	0	0.03530577251036868	0	0.7183964912958112	0.9935810369048729
